date,position,song,artist,popularity,duration_ms,album_type,total_tracks,release_date,is_explicit,album_cover_url,genre_list
2024-08-30,35,Sharpest Tool,Sabrina Carpenter,83,218284,album,12,2024-08-23,True,https://i.scdn.co/image/ab67616d0000b273208dc3669313f2c5114c612d,pop
2024-08-30,36,WILDFLOWER,Billie Eilish,90,261466,album,10,2024-05-17,False,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62,art pop & pop
2024-08-30,37,I Wanna Be Yours,Arctic Monkeys,91,183956,album,12,2013-09-09,False,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,garage rock & modern rock & permanent wave & rock & sheffield indie
2024-08-30,38,Sweater Weather,The Neighbourhood,91,240400,album,11,2013-04-19,False,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921,modern alternative rock & modern rock & pop
2024-08-30,39,Coincidence,Sabrina Carpenter,83,164202,album,12,2024-08-23,False,https://i.scdn.co/image/ab67616d0000b273208dc3669313f2c5114c612d,pop
2024-08-30,40,Ohnana,Kapo,89,156577,single,1,2024-06-06,False,https://i.scdn.co/image/ab67616d0000b273bec27af08f82b25eb198be4d,[]
2024-08-30,41,Austin (Boots Stop Workin'),Dasha,91,171782,album,8,2024-02-16,True,https://i.scdn.co/image/ab67616d0000b2734ccf88b66e04cfd247f287eb,[]
2024-08-30,42,Don't Look Back In Anger - Remastered,Oasis,75,289560,album,40,1995,False,https://i.scdn.co/image/ab67616d0000b2737a4c8c59851c88f6794c3cbf,beatlesque & britpop & madchester & permanent wave & rock
2024-08-30,43,LUNA,Feid & ATL Jacob,91,196800,album,10,2023-12-01,False,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242,colombian pop & pop reggaeton & reggaeton & reggaeton colombiano & trap latino & urbano latino
2024-08-30,44,Viva La Vida,Coldplay,88,242373,album,10,2008-05-26,False,https://i.scdn.co/image/ab67616d0000b273e21cc1db05580b6f2d2a3b6e,permanent wave & pop
2024-08-30,45,KEHLANI,Jordan Adetunji,89,122360,single,3,2024-06-24,False,https://i.scdn.co/image/ab67616d0000b273f2cd132495d61b0da6a900d2,irish hip hop
2024-08-30,46,Apple,Charli xcx,90,151739,album,15,2024-06-07,False,https://i.scdn.co/image/ab67616d0000b27388e3822cccfb8f2832c70c2e,art pop & candy pop & metropopolis & pop & uk pop
2024-08-30,47,Slim Pickins,Sabrina Carpenter,82,152195,album,12,2024-08-23,False,https://i.scdn.co/image/ab67616d0000b273208dc3669313f2c5114c612d,pop
2024-08-30,48,NIGHTS LIKE THIS,The Kid LAROI,89,86983,album,20,2023-11-10,False,https://i.scdn.co/image/ab67616d0000b2732abb30c6296964d5d07458c2,australian hip hop
2024-08-30,49,When I Was Your Man,Bruno Mars,88,213826,album,10,2012-12-07,False,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46,dance pop & pop
2024-08-30,50,FE!N (feat. Playboi Carti),Travis Scott & Playboi Carti,90,191700,album,19,2023-07-28,True,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44,atl hip hop & plugg & pluggnb & rage rap & rap & slap house
