date,position,song,artist,popularity,duration_ms,album_type,total_tracks,release_date,is_explicit,album_cover_url,genre_list
2024-08-30,35,タイムパラドックス,Vaundy,73,226557,single,1,2024-01-07,False,https://i.scdn.co/image/ab67616d0000b2735855cef3bb373a81316c2820,j-pop & japanese soul
2024-08-30,36,栞,SEKAI NO OWARI,45,270400,single,1,2024-08-28,False,https://i.scdn.co/image/ab67616d0000b27311fded40a739f671c9c5c9e7,anime & j-pop
2024-08-30,37,美しい鰭,SPITZ,71,211920,album,13,2023-05-17,False,https://i.scdn.co/image/ab67616d0000b273622ca4b0159cc73e9c7c1c57,classic j-pop & j-pop & j-rock
2024-08-30,38,Seven (feat. Latto) (Explicit Ver.),Jung Kook & Latto,85,183550,album,11,2023-11-03,True,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316,k-pop & trap queen
2024-08-30,39,アイドル,YOASOBI,73,211733,album,10,2023-10-04,False,https://i.scdn.co/image/ab67616d0000b273f3527c2e1ffc2e99bb6a072e,j-pop & japanese teen pop
2024-08-30,40,Feelin’ Go(o)d,Fujii Kaze,72,259471,single,1,2024-07-25,False,https://i.scdn.co/image/ab67616d0000b2736ded93688fa6fd3585d9684c,japanese teen pop
2024-08-30,41,高嶺の花子さん,back number,72,294813,album,12,2014-03-26,False,https://i.scdn.co/image/ab67616d0000b273783ed3c2af46af7ab7c671c0,j-pop & j-rock
2024-08-30,42,SOMETHING AIN'T RIGHT,XG,77,190666,single,1,2024-07-26,False,https://i.scdn.co/image/ab67616d0000b27355e5d5190db309fe21d2e4c5,k-pop girl group
2024-08-30,43,アポロドロス,Mrs. GREEN APPLE,71,284900,single,1,2024-07-02,False,https://i.scdn.co/image/ab67616d0000b2732be86f39a548611c4fe4cf36,anime rock & j-pop & j-rock
2024-08-30,44,初恋キラー,乃紫,72,132472,single,1,2024-05-08,False,https://i.scdn.co/image/ab67616d0000b27361e820e29fc94fa644890409,[]
2024-08-30,45,Dear,Mrs. GREEN APPLE,72,311215,single,1,2024-05-19,False,https://i.scdn.co/image/ab67616d0000b27341cc81ba87c34280f153b9a5,anime rock & j-pop & j-rock
2024-08-30,46,ラッキーカラー,Aimyon,70,219328,single,1,2024-07-05,False,https://i.scdn.co/image/ab67616d0000b273fe572cb8b8f1abdac6b3c55b,j-acoustic & j-pop
2024-08-30,47,唱,Ado,72,192653,album,25,2024-02-06,False,https://i.scdn.co/image/ab67616d0000b2731b1310c35fad57bc85027f19,japanese teen pop
2024-08-30,48,UNDEAD,YOASOBI,75,182702,single,1,2024-07-01,False,https://i.scdn.co/image/ab67616d0000b273a4581aef9b70d42d5346c215,j-pop & japanese teen pop
2024-08-30,49,Supernatural,NewJeans,82,191000,single,4,2024-06-21,False,https://i.scdn.co/image/ab67616d0000b2737e1eeb0d7cc374a168369c80,k-pop & k-pop girl group
2024-08-30,50,ビビデバ,Hoshimachi Suisei,70,165266,single,1,2024-03-23,False,https://i.scdn.co/image/ab67616d0000b2731c4b87d1d7b61594bd5b2658,japanese vtuber
