date,position,song,artist,popularity,duration_ms,album_type,total_tracks,release_date,is_explicit,album_cover_url,genre_list
2024-08-30,39,Slow It Down,Benson Boone,89,161831,album,15,2024-04-05,False,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40,singer-songwriter pop
2024-08-30,40,Cruel Summer,Taylor Swift,92,178426,album,18,2019-08-23,False,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,pop
2024-08-30,41,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,*NSYNC,90,200400,album,12,2000-03-21,False,https://i.scdn.co/image/ab67616d0000b273a6cb8fab778e1efc406a5909,boy band & dance pop & pop
2024-08-30,42,Mr. Brightside,The Killers,87,222973,album,12,2004,False,https://i.scdn.co/image/ab67616d0000b273ccdddd46119a4ff53eaf1f5d,alternative rock & dance rock & modern rock & permanent wave & rock
2024-08-30,43,Pink Pony Club,Chappell Roan,88,258034,album,14,2023-09-22,False,https://i.scdn.co/image/ab67616d0000b27396fa88fb1789be437d5cb4b6,indie pop & pov: indie
2024-08-30,44,Scared To Start,Michael Marcagi,88,159636,single,1,2024-01-12,False,https://i.scdn.co/image/ab67616d0000b27351ef67c49732e45cd2b26fbe,[]
2024-08-30,45,Sailor Song,Gigi Perez,85,211978,single,1,2024-07-26,False,https://i.scdn.co/image/ab67616d0000b2730f588c6bdb28000656d084bf,bedroom pop
2024-08-30,46,Cigarettes & Alcohol - 2014 Remaster,Oasis,34,289146,album,44,2014-05-14,False,https://i.scdn.co/image/ab67616d0000b273f6e71eb3e45eafeca603541a,beatlesque & britpop & madchester & permanent wave & rock
2024-08-30,47,NIGHTS LIKE THIS,The Kid LAROI,89,86983,album,20,2023-11-10,False,https://i.scdn.co/image/ab67616d0000b2732abb30c6296964d5d07458c2,australian hip hop
2024-08-30,48,360,Charli xcx,88,133805,album,15,2024-06-07,True,https://i.scdn.co/image/ab67616d0000b27388e3822cccfb8f2832c70c2e,art pop & candy pop & metropopolis & pop & uk pop
2024-08-30,49,Married With Children,Oasis,37,192533,album,13,1994,False,https://i.scdn.co/image/ab67616d0000b2737c46409e5671b5b433761623,beatlesque & britpop & madchester & permanent wave & rock
2024-08-30,50,Not Like Us,Kendrick Lamar,95,274192,single,1,2024-05-04,True,https://i.scdn.co/image/ab67616d0000b2731ea0c62b2339cbf493a999ad,conscious hip hop & hip hop & rap & west coast rap
