date,position,song,artist,popularity,duration_ms,album_type,genre_list,release_date,is_explicit,album_cover_url,uri
2024-09-29,30,"Tum Se (From ""Teri Baaton Mein Aisa Uljha Jiya"")",Sachin-Jigar & Raghav Chaitanya & Varun Jain & Indraneel,77,264089,single,desi pop & filmi & gujarati pop & indian singer-songwriter & modern bollywood,2024-02-02,False,https://i.scdn.co/image/ab67616d0000b273b608e9bcf3845d082d1d559e,spotify:track:2ceeTJAzKy295Fm0VsaXtE
2024-09-29,31,Tu hai kahan,AUR,75,263184,single,desi pop & urdu hip hop,2023-10-16,False,https://i.scdn.co/image/ab67616d0000b2733fb3fb3086a40c2c5062501d,spotify:track:3zSSCPpLZ5Oc8nelhhGjKz
2024-09-29,32,Saibo,Sachin-Jigar & Shreya Ghoshal & Tochi Raina,71,195515,album,filmi & gujarati pop & modern bollywood,2011,False,https://i.scdn.co/image/ab67616d0000b273785863b7879a10531649cab6,spotify:track:5pPyvA03RKSJrAnnDcq0nh
2024-09-29,33,"Tainu Khabar Nahi - From ""Munjya""",Sachin-Jigar & Arijit Singh,74,188166,single,filmi & gujarati pop & modern bollywood,2024-05-31,False,https://i.scdn.co/image/ab67616d0000b27367a876fee5cd00ed0f395a9e,spotify:track:5npFBWhVs3VVlc0nY5xQMA
2024-09-29,34,O Maahi,Pritam & Arijit Singh & Irshad Kamil,73,233453,album,filmi & indian instrumental & modern bollywood,2023-12-20,False,https://i.scdn.co/image/ab67616d0000b273ab1e3b16de1c7ec009880e97,spotify:track:6bmmHeCvZI92pRiTHxEdTC
2024-09-29,35,"Dekhha Tenu (From ""Mr. And Mrs. Mahi"")",Mohammad Faiz & Jaani,67,281511,album,desi pop & punjabi pop,2024-05-24,False,https://i.scdn.co/image/ab67616d0000b273373b21b6dfdb6cd71e03101f,spotify:track:1r6GbBLdtUK1Vl1IHT14wP
2024-09-29,36,"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",Mitraz,76,171147,single,desi pop,2024-01-19,False,https://i.scdn.co/image/ab67616d0000b27352e3a807b72281cb40c08092,spotify:track:0M0ANKNzmM4Odd7FNKghzW
2024-09-29,37,Sang Rahiyo,Jasleen Royal,74,213288,single,desi pop & filmi & indian singer-songwriter & modern bollywood,2020-09-10,False,https://i.scdn.co/image/ab67616d0000b2733e4ba46c9324ef423f347c35,spotify:track:45PA9lW7U5LYnlpGrdTyHY
2024-09-29,38,One Love,Shubh,76,159222,single,punjabi hip hop,2023-08-18,False,https://i.scdn.co/image/ab67616d0000b273d7eb20034ff1c7b7bb3629de,spotify:track:5ZLkihi6DVsHwDL3B8ym1t
2024-09-29,39,"Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")",Vishal Mishra & Rashmeet Kaur,76,223390,single,desi pop & filmi & modern bollywood & punjabi pop,2023-03-17,False,https://i.scdn.co/image/ab67616d0000b2736624811ee1d8d7ccf5fadb80,spotify:track:0645eBDehHcqfiF15hscQV
2024-09-29,40,Chaleya,Anirudh Ravichander & Arijit Singh & Shilpa Rao & Kumaar,73,200373,album,desi hip hop & filmi & modern bollywood & tamil hip hop,2023-09-05,False,https://i.scdn.co/image/ab67616d0000b273e452a6e11147f3e56aee6f5b,spotify:track:3xMHXmedL5Rvfxmiar9Ryv
2024-09-29,41,Desi Kalakaar,Yo Yo Honey Singh,73,253352,album,filmi & hindi hip hop & modern bollywood,2014-09-26,False,https://i.scdn.co/image/ab67616d0000b27365ce8c712e4fb894bc88461b,spotify:track:7m4CgL81VVIHaaiSxyH922
2024-09-29,42,Winning Speech,Karan Aujla & Mxrci,76,227441,single,desi hip hop & punjabi pop,2024-05-16,False,https://i.scdn.co/image/ab67616d0000b2734a7287c838cba6b00b15f085,spotify:track:3FqtduiaqnFYvBgKuc6QWQ
2024-09-29,43,"Duniyaa (From ""Luka Chuppi"")",Akhil & Dhvani Bhanushali & Kunaal Vermaa & Abhijit Vaghani,75,222500,single,desi hip hop & desi pop & filmi & modern bollywood & punjabi pop,2019-02-22,False,https://i.scdn.co/image/ab67616d0000b2737b93fd8b0ade33ceb9d536de,spotify:track:2tjWCe2W7sgvS3C8NHcdtI
2024-09-29,44,Jeena Jeena,Atif Aslam,74,228969,album,classic pakistani pop & filmi & modern bollywood & sufi,2014-12-09,False,https://i.scdn.co/image/ab67616d0000b2734c74beed966d2f38aa298c57,spotify:track:2GXXZFUxYg2LvG8SR0byOE
2024-09-29,45,Tera Hone Laga Hoon,Atif Aslam & Alisha Chinai & Pritam,71,299827,compilation,classic pakistani pop & filmi & indian instrumental & modern bollywood & sufi,2023-04-20,False,https://i.scdn.co/image/ab67616d0000b273a1c00de3e08bfde2c646c7a3,spotify:track:48Ix6ReYdJf2H4mKb3TIpj
2024-09-29,46,"Kiliye - From ""ARM""",Dhibu Ninan Thomas & K. S. Harisankar & Anila Rajeev,65,271641,single,malayalam pop & mollywood & tamil pop,2024-09-02,False,https://i.scdn.co/image/ab67616d0000b27363e570d1d905346c81614546,spotify:track:7Je0oWG9OjLhHEXd2eHsFF
2024-09-29,47,Heeriye (feat. Arijit Singh),Jasleen Royal & Arijit Singh & Dulquer Salmaan,77,194857,single,desi pop & filmi & indian singer-songwriter & modern bollywood & mollywood,2023-07-25,False,https://i.scdn.co/image/ab67616d0000b2734a60872ae145776164540a7f,spotify:track:5PUXKVVVQ74C3gl5vKy9Li
2024-09-29,48,"Soni Soni (From ""Ishq Vishk Rebound"")",Darshan Raval & Jonita Gandhi & Rochak Kohli & Gurpreet Saini,77,176875,single,desi pop & filmi & gujarati pop & modern bollywood,2024-05-24,False,https://i.scdn.co/image/ab67616d0000b273b397e32af8189792fb1513b4,spotify:track:36N5awamOX6XX5pQn3aFXZ
2024-09-29,49,"Humdard (From ""Ek Villain"")",Arijit Singh,73,260590,album,filmi & modern bollywood,2020-05-19,False,https://i.scdn.co/image/ab67616d0000b2731aa5adad8593923dcdf1a7d0,spotify:track:2PvaburAUlhNHxVhw5lvOq
2024-09-29,50,Illuminati,Sushin Shyam & Dabzee & Vinayak Sasikumar,69,212525,album,malayalam hip hop & mollywood,2024-04-19,False,https://i.scdn.co/image/ab67616d0000b2731d93bb16bf3025587d001f45,spotify:track:1a1xLj9W8libnO9PvJf6ao
2024-10-01,1,Jo Tum Mere Ho,Anuv Jain,82,251813,single,desi pop & hindi indie & indian indie & indian singer-songwriter,2024-08-02,False,https://i.scdn.co/image/ab67616d0000b27372a77d038887cdc425f5ee55,spotify:track:0eCajpR75pDW0r64U6hP2x
2024-10-01,2,"Aaj Ki Raat (From ""Stree 2"")",Sachin-Jigar & Madhubanti Bagchi & Divya Kumar & Amitabh Bhattacharya,82,228620,single,filmi & gujarati pop & indian folk & modern bollywood,2024-07-24,False,https://i.scdn.co/image/ab67616d0000b2735e16168f7e8ff4fb8aace6cf,spotify:track:5AnWrUzsrFgBvhn6dUElnr
2024-10-01,3,"Aayi Nai (From ""Stree 2"")",Sachin-Jigar & Pawan Singh & Simran Choudhary & Divya Kumar & Amitabh Bhattacharya,78,178780,single,bhojpuri pop & filmi & gujarati pop & indian folk & modern bollywood,2024-08-01,False,https://i.scdn.co/image/ab67616d0000b273c617a7ebd0cfe5bdbb26d262,spotify:track:1mQUEvGR7Sbt2OCz2gFrdx
2024-10-01,4,"Chuttamalle (From ""Devara Part 1"")",Shilpa Rao & Anirudh Ravichander & Ramajogayya Sastry,79,222063,single,desi hip hop & filmi & modern bollywood & tamil hip hop,2024-08-05,False,https://i.scdn.co/image/ab67616d0000b2736d97b3dc154dfdbe2321fb5c,spotify:track:1bxzr3JK05fMTcweGAZUHp
2024-10-01,5,"Sajni (From ""Laapataa Ladies"")",Ram Sampath & Arijit Singh & Prashant Pandey,81,170044,single,filmi & modern bollywood,2024-02-12,False,https://i.scdn.co/image/ab67616d0000b273d5f4378b1ffc9119fdc7306d,spotify:track:5zCnGtCl5Ac5zlFHXaZmhy
2024-10-01,6,Ishq,Faheem Abdullah & Rauhan Malik,71,224842,album,kashmiri pop,2024-05-25,False,https://i.scdn.co/image/ab67616d0000b2730de04fd2c7c3bdc0a1d765f5,spotify:track:1hlbywc8Jhl1FFqJxAMabE
2024-10-01,7,"Manasilaayo (From ""Vettaiyan"")",Anirudh Ravichander & Malaysia Vasudevan & Deepthi Suresh & Yugendran Vasudevan,76,235629,single,classic kollywood & desi hip hop & filmi & tamil hip hop & tamil pop,2024-09-09,False,https://i.scdn.co/image/ab67616d0000b273da8d29ecfc096bb69dff7ac1,spotify:track:7KB0zREYCrQU3refE5x0M3
