date,position,song,artist,popularity,duration_ms,album_type,genre_list,release_date,is_explicit,album_cover_url,uri
2024-09-03,18,I Had Some Help (Feat. Morgan Wallen),Post Malone & Morgan Wallen,83,178205,album,contemporary country & dfw rap & melodic rap & pop & rap,2024-08-15,True,https://i.scdn.co/image/ab67616d0000b27388208159b1b3c69eefdeb2e0,spotify:track:5IZXB5IKAD2qlvTPJYDCFB
2024-09-03,19,MILLION DOLLAR BABY,Tommy Richman,94,155151,single,chill abstract hip hop,2024-04-26,False,https://i.scdn.co/image/ab67616d0000b27301c0cd5da820e6128655854f,spotify:track:5AJ9hqTS2wcFQCELCFRO7A
2024-09-03,20,Good Graces,Sabrina Carpenter,87,185265,album,pop,2024-08-23,True,https://i.scdn.co/image/ab67616d0000b273208dc3669313f2c5114c612d,spotify:track:102YUQbYmwdBXS7jwamI90
2024-09-03,21,Not Like Us,Kendrick Lamar,94,274192,single,conscious hip hop & hip hop & rap & west coast rap,2024-05-04,True,https://i.scdn.co/image/ab67616d0000b2731ea0c62b2339cbf493a999ad,spotify:track:6AI3ezQ4o3HUoP6Dhudph3
2024-09-03,22,we can't be friends (wait for your love),Ariana Grande,89,228639,album,pop,2024-03-08,False,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4,spotify:track:51ZQ1vr10ffzbwIjDCwqm4
2024-09-03,23,UWAIE,Kapo,85,172427,single,,2024-08-15,False,https://i.scdn.co/image/ab67616d0000b27379945367a260e985a4471dc3,spotify:track:5QjmUqgpPQgXgg4606DqZF
2024-09-03,24,End of Beginning,Djo,92,159245,album,pov: indie & psychedelic pop,2022-09-16,False,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1,spotify:track:3qhlB30KknSejmIvZZLjOD
2024-09-03,25,Move,Adam Port & Stryv & Keinemusik & Orso & Malachiii,91,177598,single,melodic house,2024-06-07,False,https://i.scdn.co/image/ab67616d0000b27317a013a00d0a33f3dd49974d,spotify:track:1BJJbSX6muJVF2AK7uH1x4
2024-09-03,26,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd & JENNIE & Lily-Rose Depp,91,244684,single,canadian contemporary r&b & canadian pop & k-pop & pop,2023-06-23,False,https://i.scdn.co/image/ab67616d0000b273b0dd6a5cd1dec96c4119c262,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW
2024-09-03,27,The Night We Met,Lord Huron,90,208211,album,indie folk & stomp and holler,2015-04-06,False,https://i.scdn.co/image/ab67616d0000b27317875a0610c23d8946454583,spotify:track:3hRV0jL3vUpRrcy398teAU
2024-09-03,28,Alibi (with Pabllo Vittar & Yseult),Sevdaliza & Pabllo Vittar & Yseult,92,161655,single,alternative r&b & dance pop & french pop & funk carioca & funk pop & persian electronic & pop lgbtq+ brasileira & pop nacional & r&b francais,2024-06-28,False,https://i.scdn.co/image/ab67616d0000b2734ee35e37bc21fe929a4d3605,spotify:track:5496lks6V3fh1mZAB6IAap
2024-09-03,29,I Wanna Be Yours,Arctic Monkeys,91,183956,album,garage rock & modern rock & permanent wave & rock & sheffield indie,2013-09-09,False,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,spotify:track:5XeFesFbtLpXzIVDNQP22n
2024-09-03,30,New Woman (feat. ROSALÍA),LISA & ROSALÍA,91,179789,single,k-pop & pop & r&b en espanol,2024-08-15,False,https://i.scdn.co/image/ab67616d0000b2737c451a4f06288da6edf050c1,spotify:track:7ov3TDp5D00Rnu5R1viX4w
2024-09-03,31,HOT TO GO!,Chappell Roan,91,184841,album,indie pop & pov: indie,2023-09-22,False,https://i.scdn.co/image/ab67616d0000b27396fa88fb1789be437d5cb4b6,spotify:track:4xdBrk0nFZaP54vvZj0yx7
2024-09-03,32,Cruel Summer,Taylor Swift,92,178426,album,pop,2019-08-23,False,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr
2024-09-03,33,i like the way you kiss me,Artemas,80,142514,album,,2024-07-11,False,https://i.scdn.co/image/ab67616d0000b2738fe69d8df304ff053693653e,spotify:track:3JG1uFc40wfyrqaWC7iv0e
2024-09-03,34,Sweater Weather,The Neighbourhood,91,240400,album,modern alternative rock & modern rock & pop,2013-04-19,False,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6
2024-09-03,35,SE ME OLVIDA,Maisak & Feid,81,225373,single,colombian pop & pop reggaeton & reggaeton & reggaeton colombiano & trap latino & urbano latino,2024-08-23,True,https://i.scdn.co/image/ab67616d0000b273edd9fbb8df345ace64a558d7,spotify:track:2gmd7lY3QSzLh0xIY4cRvi
2024-09-03,36,Stargazing,Myles Smith,92,172533,single,singer-songwriter pop,2024-05-10,False,https://i.scdn.co/image/ab67616d0000b27381b12e1a0584e8ea7ba2ae4a,spotify:track:3Vr3zh0r7ALn8VLqCiRR10
2024-09-03,37,Satu Bulan,Bernadya,85,200476,single,,2023-06-22,False,https://i.scdn.co/image/ab67616d0000b273cb1e5f7d0942bf9196c1e711,spotify:track:7zOVh5fGpEwSbZd0g9z80B
2024-09-03,38,WILDFLOWER,Billie Eilish,90,261466,album,art pop & pop,2024-05-17,False,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62,spotify:track:3QaPy1KgI7nu9FJEQUgn6h
2024-09-03,39,Seven (feat. Latto) (Explicit Ver.),Jung Kook & Latto,85,183550,album,k-pop & trap queen,2023-11-03,True,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316,spotify:track:2HRgqmZQC0MC7GeNuDIXHN
2024-09-03,40,Yellow,Coldplay,89,266773,album,permanent wave & pop,2000-07-10,False,https://i.scdn.co/image/ab67616d0000b2739164bafe9aaa168d93f4816a,spotify:track:3AJwUDP919kvQ9QcozQPxg
2024-09-03,41,Juno,Sabrina Carpenter,85,223192,album,pop,2024-08-23,True,https://i.scdn.co/image/ab67616d0000b273208dc3669313f2c5114c612d,spotify:track:21B4gaTWnTkuSh77iWEXdS
2024-09-03,42,Austin (Boots Stop Workin'),Dasha,91,171782,album,,2024-02-16,True,https://i.scdn.co/image/ab67616d0000b2734ccf88b66e04cfd247f287eb,spotify:track:2uqYupMHANxnwgeiXTZXzd
2024-09-03,43,Apple,Charli xcx,90,151739,album,art pop & candy pop & metropopolis & pop & uk pop,2024-06-07,False,https://i.scdn.co/image/ab67616d0000b27388e3822cccfb8f2832c70c2e,spotify:track:19RybK6XDbAVpcdxSbZL1o
2024-09-03,44,LUNA,Feid & ATL Jacob,90,196800,album,colombian pop & pop reggaeton & reggaeton & reggaeton colombiano & trap latino & urbano latino,2023-12-01,False,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242,spotify:track:7bywjHOc0wSjGGbj04XbVi
